label:AB.soma.icat_cat
40001
-0.0125	-2.25697e-007
0.0125	-2.25697e-007
0.0375	-2.25697e-007
0.0625	-2.25697e-007
0.0875	-2.25697e-007
0.1125	-2.25697e-007
0.1375	-2.25696e-007
0.1625	-2.25696e-007
0.1875	-2.25696e-007
0.2125	-2.25696e-007
0.2375	-2.25696e-007
0.2625	-2.25696e-007
0.2875	-2.25696e-007
0.3125	-2.25696e-007
0.3375	-2.25696e-007
0.3625	-2.25696e-007
0.3875	-2.25696e-007
0.4125	-2.25696e-007
0.4375	-2.25696e-007
0.4625	-2.25696e-007
0.4875	-2.25696e-007
0.5125	-2.25696e-007
0.5375	-2.25696e-007
0.5625	-2.25696e-007
0.5875	-2.25696e-007
0.6125	-2.25697e-007
0.6375	-2.25697e-007
0.6625	-2.25697e-007
0.6875	-2.25697e-007
0.7125	-2.25697e-007
0.7375	-2.25697e-007
0.7625	-2.25698e-007
0.7875	-2.25698e-007
0.8125	-2.25698e-007
0.8375	-2.25698e-007
0.8625	-2.25699e-007
0.8875	-2.25699e-007
0.9125	-2.25699e-007
0.9375	-2.257e-007
0.9625	-2.257e-007
0.9875	-2.257e-007
1.0125	-2.25701e-007
1.0375	-2.25701e-007
1.0625	-2.25701e-007
1.0875	-2.25702e-007
1.1125	-2.25702e-007
1.1375	-2.25703e-007
1.1625	-2.25703e-007
1.1875	-2.25703e-007
1.2125	-2.25704e-007
1.2375	-2.25704e-007
1.2625	-2.25705e-007
1.2875	-2.25705e-007
1.3125	-2.25706e-007
1.3375	-2.25706e-007
1.3625	-2.25707e-007
1.3875	-2.25707e-007
1.4125	-2.25708e-007
1.4375	-2.25708e-007
1.4625	-2.25709e-007
1.4875	-2.2571e-007
1.5125	-2.2571e-007
1.5375	-2.25711e-007
1.5625	-2.25711e-007
1.5875	-2.25712e-007
1.6125	-2.25713e-007
1.6375	-2.25713e-007
1.6625	-2.25714e-007
1.6875	-2.25715e-007
1.7125	-2.25715e-007
1.7375	-2.25716e-007
1.7625	-2.25717e-007
1.7875	-2.25718e-007
1.8125	-2.25718e-007
1.8375	-2.25719e-007
1.8625	-2.2572e-007
1.8875	-2.25721e-007
1.9125	-2.25721e-007
1.9375	-2.25722e-007
1.9625	-2.25723e-007
1.9875	-2.25724e-007
2.0125	-2.25725e-007
2.0375	-2.25726e-007
2.0625	-2.25726e-007
2.0875	-2.25727e-007
2.1125	-2.25728e-007
2.1375	-2.25729e-007
2.1625	-2.2573e-007
2.1875	-2.25731e-007
2.2125	-2.25732e-007
2.2375	-2.25733e-007
2.2625	-2.25734e-007
2.2875	-2.25735e-007
2.3125	-2.25736e-007
2.3375	-2.25737e-007
2.3625	-2.25738e-007
2.3875	-2.25739e-007
2.4125	-2.2574e-007
2.4375	-2.25741e-007
2.4625	-2.25742e-007
2.4875	-2.25743e-007
2.5125	-2.25744e-007
2.5375	-2.25745e-007
2.5625	-2.25746e-007
2.5875	-2.25747e-007
2.6125	-2.25748e-007
2.6375	-2.2575e-007
2.6625	-2.25751e-007
2.6875	-2.25752e-007
2.7125	-2.25753e-007
2.7375	-2.25754e-007
2.7625	-2.25755e-007
2.7875	-2.25756e-007
2.8125	-2.25758e-007
2.8375	-2.25759e-007
2.8625	-2.2576e-007
2.8875	-2.25761e-007
2.9125	-2.25763e-007
2.9375	-2.25764e-007
2.9625	-2.25765e-007
2.9875	-2.25766e-007
3.0125	-2.25768e-007
3.0375	-2.25769e-007
3.0625	-2.2577e-007
3.0875	-2.25772e-007
3.1125	-2.25773e-007
3.1375	-2.25774e-007
3.1625	-2.25776e-007
3.1875	-2.25777e-007
3.2125	-2.25778e-007
3.2375	-2.2578e-007
3.2625	-2.25781e-007
3.2875	-2.25782e-007
3.3125	-2.25784e-007
3.3375	-2.25785e-007
3.3625	-2.25787e-007
3.3875	-2.25788e-007
3.4125	-2.2579e-007
3.4375	-2.25791e-007
3.4625	-2.25792e-007
3.4875	-2.25794e-007
3.5125	-2.25795e-007
3.5375	-2.25797e-007
3.5625	-2.25798e-007
3.5875	-2.258e-007
3.6125	-2.25801e-007
3.6375	-2.25803e-007
3.6625	-2.25805e-007
3.6875	-2.25806e-007
3.7125	-2.25808e-007
3.7375	-2.25809e-007
